city,party,age,election,men_population,women_population,hispanic_population,white_population,black_population,native_population,asian_population,pacific_population,voted_cnt,not_voted_cnt,total_population
BEDFORD,NOPTY,55,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,36,12868
BEDFORD,NOPTY,54,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,NOPTY,53,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,36,12868
BEDFORD,NOPTY,52,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,20,12868
BEDFORD,NOPTY,51,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,12,12868
BEDFORD,NOPTY,50,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,40,12868
BEDFORD,NOPTY,49,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,16,12868
BEDFORD,NOPTY,48,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,28,12868
BEDFORD,NOPTY,47,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,28,12868
BEDFORD,NOPTY,46,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,16,12868
BEDFORD,NOPTY,45,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,16,12868
BEDFORD,NOPTY,43,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,40,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,109,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,106,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,102,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,100,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,99,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,NOPTY,98,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,NOPTY,97,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,NOPTY,96,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,NOPTY,95,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,4,12868
BEDFORD,NOPTY,94,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,NOPTY,93,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,NOPTY,92,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,4,12868
BEDFORD,NOPTY,91,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,NOPTY,90,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,NOPTY,89,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,NOPTY,88,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,NOPTY,87,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,NOPTY,86,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,4,12868
BEDFORD,NOPTY,85,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,0,12868
BEDFORD,NOPTY,84,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,4,12868
BEDFORD,NOPTY,83,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,NOPTY,82,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,NOPTY,81,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,NOPTY,80,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,NOPTY,79,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,NOPTY,78,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,NOPTY,77,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,12,12868
BEDFORD,NOPTY,76,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,8,12868
BEDFORD,NOPTY,75,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,0,12868
BEDFORD,NOPTY,74,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,NOPTY,73,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,NOPTY,72,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,NOPTY,71,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,NOPTY,70,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,NOPTY,69,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,8,12868
BEDFORD,NOPTY,68,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,NOPTY,67,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,12,12868
BEDFORD,NOPTY,66,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,NOPTY,65,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,8,12868
BEDFORD,NOPTY,64,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,8,12868
BEDFORD,NOPTY,63,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,16,12868
BEDFORD,NOPTY,62,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,16,12868
BEDFORD,NOPTY,61,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,NOPTY,60,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,NOPTY,59,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,8,12868
BEDFORD,NOPTY,58,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,4,12868
BEDFORD,NOPTY,57,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,8,12868
BEDFORD,NOPTY,56,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,NOPTY,55,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,12,12868
BEDFORD,NOPTY,54,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,NOPTY,53,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,NOPTY,52,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,NOPTY,51,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,8,12868
BEDFORD,NOPTY,50,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,NOPTY,49,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,0,12868
BEDFORD,NOPTY,48,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,NOPTY,47,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,12,12868
BEDFORD,NOPTY,46,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,45,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,NOPTY,43,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,40,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,109,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,106,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,102,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,100,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,99,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,8,12868
BEDFORD,NOPTY,98,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,8,12868
BEDFORD,NOPTY,97,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,4,12868
BEDFORD,NOPTY,96,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,NOPTY,95,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,16,12868
BEDFORD,NOPTY,94,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,93,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,NOPTY,92,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,16,12868
BEDFORD,NOPTY,91,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,NOPTY,90,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,89,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,20,12868
BEDFORD,NOPTY,88,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,NOPTY,87,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,20,12868
BEDFORD,NOPTY,86,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,8,12868
BEDFORD,NOPTY,85,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,84,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,16,12868
BEDFORD,NOPTY,83,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,82,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,12,12868
BEDFORD,NOPTY,81,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,12,12868
BEDFORD,NOPTY,80,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,36,12868
BEDFORD,NOPTY,79,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,78,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,20,12868
BEDFORD,NOPTY,77,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,24,12868
BEDFORD,NOPTY,76,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,NOPTY,75,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,74,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,NOPTY,73,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,24,12868
BEDFORD,NOPTY,72,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,28,12868
BEDFORD,NOPTY,71,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,24,12868
BEDFORD,NOPTY,70,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,NOPTY,69,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,44,12868
BEDFORD,NOPTY,68,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,28,12868
BEDFORD,NOPTY,67,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,40,12868
BEDFORD,NOPTY,66,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,65,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,32,12868
BEDFORD,NOPTY,64,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,63,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,28,12868
BEDFORD,NOPTY,62,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,44,12868
BEDFORD,NOPTY,61,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,36,12868
BEDFORD,NOPTY,60,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,24,12868
BEDFORD,NOPTY,59,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,48,12868
BEDFORD,NOPTY,58,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,52,12868
BEDFORD,NOPTY,57,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,36,12868
BEDFORD,NOPTY,56,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,36,12868
BEDFORD,NOPTY,55,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,40,12868
BEDFORD,NOPTY,54,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,20,12868
BEDFORD,NOPTY,53,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,40,12868
BEDFORD,NOPTY,52,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,32,12868
BEDFORD,NOPTY,51,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,16,12868
BEDFORD,NOPTY,50,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,44,12868
BEDFORD,NOPTY,49,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,24,12868
BEDFORD,NOPTY,48,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,52,12868
BEDFORD,NOPTY,47,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,40,12868
BEDFORD,NOPTY,46,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,20,12868
BEDFORD,NOPTY,45,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,16,12868
BEDFORD,NOPTY,43,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,40,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,109,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,106,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,102,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,100,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,99,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,8,12868
BEDFORD,NOPTY,98,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,8,12868
BEDFORD,NOPTY,97,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,NOPTY,96,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,95,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,20,12868
BEDFORD,NOPTY,94,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,NOPTY,93,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,92,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,91,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,90,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,20,12868
BEDFORD,NOPTY,89,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,32,12868
BEDFORD,NOPTY,88,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,12,12868
BEDFORD,NOPTY,87,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,12,12868
BEDFORD,NOPTY,86,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,8,12868
BEDFORD,NOPTY,85,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,12,12868
BEDFORD,NOPTY,84,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,8,12868
BEDFORD,NOPTY,83,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,82,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,16,12868
BEDFORD,NOPTY,81,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,NOPTY,80,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,28,12868
BEDFORD,NOPTY,79,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,78,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,16,12868
BEDFORD,NOPTY,77,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,24,12868
BEDFORD,NOPTY,76,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,NOPTY,75,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,74,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,20,12868
BEDFORD,NOPTY,73,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,24,12868
BEDFORD,NOPTY,72,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,20,12868
BEDFORD,NOPTY,71,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,24,12868
BEDFORD,NOPTY,70,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,12,12868
BEDFORD,NOPTY,69,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,32,12868
BEDFORD,NOPTY,68,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,67,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,36,12868
BEDFORD,NOPTY,66,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,32,12868
BEDFORD,NOPTY,65,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,20,12868
BEDFORD,NOPTY,64,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,20,12868
BEDFORD,NOPTY,63,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,28,12868
BEDFORD,NOPTY,62,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,32,12868
BEDFORD,NOPTY,61,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,16,12868
BEDFORD,NOPTY,60,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,24,12868
BEDFORD,NOPTY,59,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,40,12868
BEDFORD,NOPTY,58,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,52,12868
BEDFORD,NOPTY,57,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,28,12868
BEDFORD,NOPTY,56,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,40,12868
BEDFORD,NOPTY,55,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,40,12868
BEDFORD,NOPTY,54,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,20,12868
BEDFORD,NOPTY,53,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,40,12868
BEDFORD,NOPTY,52,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,24,12868
BEDFORD,NOPTY,51,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,16,12868
BEDFORD,NOPTY,50,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,48,12868
BEDFORD,NOPTY,49,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,16,12868
BEDFORD,NOPTY,48,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,16,12868
BEDFORD,NOPTY,47,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,32,12868
BEDFORD,NOPTY,46,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,24,12868
BEDFORD,NOPTY,45,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,16,12868
BEDFORD,NOPTY,43,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,NOPTY,40,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,109,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,106,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,102,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,100,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,NOPTY,99,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,8,12868
BEDFORD,NOPTY,98,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,12,12868
BEDFORD,NOPTY,97,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,8,12868
BEDFORD,NOPTY,96,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,NOPTY,95,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,20,12868
BEDFORD,NOPTY,94,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,93,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,16,12868
BEDFORD,NOPTY,92,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,24,12868
BEDFORD,NOPTY,91,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,90,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,16,12868
BEDFORD,NOPTY,89,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,32,12868
BEDFORD,NOPTY,88,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,NOPTY,87,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,24,12868
BEDFORD,NOPTY,86,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,16,12868
BEDFORD,NOPTY,85,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,16,12868
BEDFORD,NOPTY,84,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,83,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,NOPTY,82,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,32,12868
BEDFORD,NOPTY,81,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,8,12868
BEDFORD,NOPTY,80,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,NOPTY,79,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,24,12868
BEDFORD,NOPTY,78,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,20,12868
BEDFORD,NOPTY,77,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,28,12868
BEDFORD,NOPTY,76,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,NOPTY,75,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,20,12868
BEDFORD,NOPTY,74,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,20,12868
BEDFORD,NOPTY,73,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,24,12868
BEDFORD,NOPTY,72,Nov 15 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,16,12868
